symbol,as_of,prior_bars,available,unavailable_reason,eligible,side,tier,signal,score,direction,analog_direction,probability_up,edge_points,evidence,agreement,grade,brier_skill,expected_move,adverse_move,reward_risk,typical,band_low,band_high,plan_action,stop_pct,target_pct,entry_date,entry_price,exit_date,exit_price,fwd_return,fwd_close_to_close,min_low_pct,max_high_pct,spy_fwd_return,runtime_s
IMKTA,2022-03-03,8682,1,,0,,,,,neutral,neutral,52,-2.3,63,100,weak,-5.7,,,,0.3,-13.75,22.05,wait,,,2022-03-04,84.615672,2022-04-01,85.991783,1.6263,0.7782,-2.7067,8.8935,5.2292,4.73
IMKTA,2022-08-02,8786,1,,1,long,speculative,WEAK BUY,28.7,bullish,bullish,59,5.6,72,100,weak,-7.0,3.03,8.41,0.36,3.03,-8.41,12.55,consider_buying,-8.4,10.2,2022-08-03,93.44289,2022-08-31,84.546791,-9.5204,-8.9557,-9.9235,6.3469,-3.6851,5.15
IMKTA,2022-09-20,8820,1,,1,long,speculative,WEAK BUY,55.3,bullish,bullish,80,21.6,91,100,weak,-9.9,6.76,7.3,0.93,6.76,-7.3,17.55,consider_buying,-5.1,11.2,2022-09-21,80.721758,2022-10-19,84.735146,4.9719,4.8966,-6.2822,9.4081,-4.5609,5.09
IMKTA,2023-03-31,8953,1,,1,long,speculative,WEAK BUY,33.2,bullish,bullish,64,7.3,77,100,weak,-6.0,2.56,5.39,0.43,2.56,-5.39,18.48,consider_buying,-4.2,8.8,2023-04-03,86.35449,2023-05-02,89.882874,4.0859,4.5201,-0.1684,6.4929,0.4867,4.8
IMKTA,2024-07-17,9277,1,,1,short,speculative,WEAK SHORT,44.2,bearish,bearish,43,-10.9,93,100,mixed,-2.1,3.22,10.93,0.29,-3.22,-15.31,10.93,avoid_or_exit,,,2024-07-18,75.181448,2024-08-15,70.921257,-5.6665,-5.9367,-7.377,7.0766,-0.974,4.91
IMKTA,2024-07-23,9281,1,,0,,,,,neutral,neutral,51,-2.6,69,100,mixed,-4.3,,,,0.43,-12.88,13.41,wait,,,2024-07-24,75.57408,2024-08-21,69.812057,-7.6243,-8.0186,-8.014,6.5203,2.1426,4.83
IMKTA,2024-10-28,9349,1,,1,long,speculative,WEAK BUY,43.6,bullish,bullish,67,11.8,95,100,mixed,0.1,2.87,11.78,0.24,2.87,-11.78,19.01,wait,,,2024-10-29,60.34407,2024-11-26,73.030983,21.0243,19.8901,-0.4567,23.3567,3.5871,5.01
IMKTA,2024-12-24,9389,1,,1,long,speculative,WEAK BUY,28.2,bullish,bullish,60,4.1,73,100,mixed,0.7,2.9,11.91,0.24,2.9,-11.91,24.8,wait,,,2024-12-26,64.123567,2025-01-28,65.295868,1.8282,1.2377,-4.6355,4.629,0.8374,4.98
IMKTA,2025-01-13,9400,1,,1,long,speculative,WEAK BUY,48.8,bullish,bullish,67,11.3,94,100,mixed,-2.8,3.91,8.48,0.46,3.91,-8.48,19.33,consider_buying,-5.2,8.1,2025-01-14,63.490037,2025-02-12,63.391365,-0.1554,0.0467,-5.1135,9.4809,3.2514,4.98
IMKTA,2026-06-23,9761,1,,1,short,speculative,WEAK SHORT,42.1,bearish,bearish,47,-6.5,80,100,mixed,3.2,3.29,6.75,0.49,-3.29,-9.41,6.75,avoid_or_exit,,,2026-06-24,89.048275,2026-07-23,84.879997,-4.6809,-4.4882,-5.7478,5.5607,0.4094,4.89
JACK,2016-07-28,6147,1,,0,,,,,neutral,neutral,56,-3.1,65,100,weak,-6.9,,,,1.56,-6.25,8.56,wait,,,2016-07-29,73.781486,2016-08-26,81.87957,10.9758,10.6263,-2.3807,12.8091,0.3834,5.16
JACK,2016-10-13,6201,1,,0,short,speculative,WEAK SHORT,26.8,bearish,bearish,45,-10.3,86,100,weak,-6.1,1.43,15.58,0.09,-1.43,-11.77,15.58,avoid_or_exit,,,2016-10-14,79.750347,2016-11-11,82.338829,3.2457,3.7345,-4.7011,5.1198,1.06,5.17
JACK,2017-04-12,6325,1,,1,long,speculative,WEAK BUY,58.7,bullish,bullish,70,15.2,95,100,mixed,-4.9,5.71,8.93,0.64,5.71,-8.93,16.99,consider_buying,-7.3,8.7,2017-04-13,84.342345,2017-05-12,84.426514,0.0998,0.1098,-2.7944,6.0579,2.2856,4.98
JACK,2017-08-16,6412,1,,1,long,speculative,WEAK BUY,58.0,bullish,bullish,77,15.9,95,100,mixed,-1.8,6.3,10.5,0.6,6.3,-10.5,20.58,consider_buying,-5.9,9.0,2017-08-17,81.894085,2017-09-15,81.855026,-0.0477,-0.4483,-5.8291,2.1385,1.7002,5.36
JACK,2017-10-06,6448,1,,0,short,speculative,WEAK SHORT,28.4,bearish,bearish,51,-9.2,88,71,mixed,-3.7,0.68,13.98,0.05,-0.68,-15.38,13.98,avoid_or_exit,,,2017-10-09,86.403,2017-11-06,86.835732,0.5008,0.3137,-4.2129,3.2898,1.6573,7.6
JACK,2017-11-10,6473,1,,0,short,speculative,WEAK SHORT,24.9,bearish,bearish,48,-8.0,79,100,weak,-6.4,1.03,11.62,0.09,-1.03,-12.54,11.62,avoid_or_exit,,,2017-11-13,84.833297,2017-12-12,87.377045,2.9985,2.9882,-3.4507,8.9929,3.6804,5.95
JACK,2018-02-23,6543,1,,0,,,,,neutral,neutral,59,-0.4,62,100,mixed,-3.9,,,,1.5,-12.52,17.03,wait,,,2018-02-26,76.329265,2018-03-26,72.653572,-4.8156,-4.4209,-7.1022,3.7591,-3.5365,5.77
JACK,2018-09-27,6693,1,,1,long,speculative,WEAK BUY,30.0,bullish,bullish,65,6.3,80,100,mixed,-0.6,2.99,16.55,0.18,2.99,-16.55,17.65,consider_buying,-6.8,10.9,2018-09-28,72.14742,2018-10-26,67.622551,-6.2717,-6.6961,-10.1257,1.5321,-8.5037,5.16
JACK,2019-02-04,6780,1,,0,,,,,neutral,neutral,60,2.1,67,100,mixed,-2.7,,,,4.53,-13.04,13.64,wait,,,2019-02-05,69.971134,2019-03-06,67.949036,-2.8899,-2.8297,-3.7745,5.7773,1.7949,5.03
JACK,2019-05-21,6854,1,,0,,,,,neutral,neutral,51,-8.2,85,100,mixed,-0.9,,,,-0.33,-15.92,18.72,wait,,,2019-05-22,71.785021,2019-06-20,74.790085,4.1862,4.389,-4.4675,7.2131,3.6469,5.27
JACK,2019-08-08,6909,1,,0,,,,,neutral,neutral,51,-4.2,74,100,mixed,-1.8,,,,-0.35,-12.16,12.64,wait,,,2019-08-09,77.103153,2019-09-09,78.253586,1.4921,2.694,-4.4666,2.6364,1.9209,4.9
JACK,2019-08-29,6924,1,,0,,,,,neutral,neutral,60,1.9,67,100,mixed,-2.0,,,,0.66,-24.46,28.99,wait,,,2019-08-30,74.768216,2019-09-30,80.198677,7.2631,7.3895,-1.4832,7.8987,1.3325,4.94
JACK,2019-09-17,6936,1,,0,,,,,neutral,neutral,61,2.1,67,100,mixed,-1.6,,,,2.13,-23.97,21.44,wait,,,2019-09-18,78.737673,2019-10-16,76.220451,-3.197,-3.3806,-4.5942,4.0912,-0.237,4.94
JACK,2019-09-23,6940,1,,0,,,,,neutral,neutral,56,-1.8,61,79,weak,-5.0,,,,0.24,-23.27,23.25,wait,,,2019-09-24,79.529779,2019-10-22,73.509613,-7.5697,-7.2206,-7.7025,3.0545,-0.1337,5.01
JACK,2020-08-04,7158,1,,1,short,speculative,WEAK SHORT,47.2,bearish,bearish,41,-17.3,95,100,mixed,0.4,2.36,12.3,0.19,-2.36,-14.58,12.3,avoid_or_exit,,,2020-08-05,76.572611,2020-09-02,77.213699,0.8372,2.1187,-9.8652,2.2619,7.9133,5.09
JACK,2020-11-09,7226,1,,0,,,,,neutral,neutral,60,3.7,72,79,mixed,-1.2,,,,0.13,-19.48,22.6,wait,,,2020-11-10,73.297138,2020-12-09,81.071472,10.6066,11.0129,-4.0381,16.3654,3.7794,5.01
JACK,2021-06-18,7378,1,,0,,,,,neutral,neutral,58,-1.3,65,100,mixed,-1.9,,,,1.16,-10.37,9.71,wait,,,2021-06-21,105.62114,2021-07-20,95.639137,-9.4508,-9.0846,-13.2379,4.8325,3.4213,4.92
JACK,2021-09-02,7431,1,,1,long,moderate,BUY,54.1,bullish,bullish,67,9.5,89,100,mixed,-3.2,5.21,4.56,1.14,5.21,-4.56,9.32,consider_buying,-5.5,9.9,2021-09-03,95.402155,2021-10-04,90.158073,-5.4968,-5.9002,-8.5262,0.5335,-4.8601,5.01
JACK,2022-01-19,7526,1,,0,,,,,neutral,neutral,54,-9.9,90,100,mixed,0.8,,,,0.09,-7.27,12.45,wait,,,2022-01-20,79.306729,2022-02-17,83.015816,4.6769,4.7372,-4.2967,11.5885,-3.6783,4.87
JACK,2022-02-16,7546,1,,0,short,speculative,WEAK SHORT,23.2,bearish,bearish,49,-7.2,77,71,weak,-5.4,0.71,8.82,0.08,-0.71,-8.67,8.82,avoid_or_exit,,,2022-02-17,84.367891,2022-03-18,83.617569,-0.8893,-1.73,-17.163,0.5522,0.6049,5.0
JACK,2022-03-03,7556,1,,0,,,,,neutral,neutral,57,-1.9,67,100,mixed,-3.5,,,,4.81,-10.09,13.87,wait,,,2022-03-04,76.218881,2022-04-01,82.818314,8.6585,7.4861,-8.3064,14.1186,5.2292,4.86
JACK,2022-08-02,7660,1,,1,short,speculative,WEAK SHORT,40.3,bearish,bearish,51,-8.6,86,71,mixed,-3.4,2.59,6.46,0.4,-2.59,-12.82,6.46,avoid_or_exit,,,2022-08-03,65.728876,2022-08-31,74.19606,12.882,13.4083,-0.4501,31.8144,-3.6851,5.01
JACK,2022-09-20,7694,1,,0,,,,,neutral,neutral,61,-1.6,66,100,mixed,-2.1,,,,2.29,-11.32,6.57,wait,,,2022-09-21,78.014563,2022-10-19,76.109947,-2.4414,-3.4304,-16.3154,0.9408,-4.5609,4.98
JACK,2023-03-31,7827,1,,1,long,moderate,BUY,51.3,bullish,bullish,64,7.7,84,100,mixed,-1.2,4.77,2.73,1.42,4.77,-2.73,10.68,consider_buying,-4.8,7.3,2023-04-03,82.913804,2023-05-02,87.869072,5.9764,6.6903,-2.5856,7.1785,0.4867,4.87
JACK,2024-07-17,8151,1,,0,,,,,neutral,neutral,52,-3.3,71,71,mixed,-1.6,,,,1.41,-10.1,8.44,wait,,,2024-07-18,53.508619,2024-08-15,53.760426,0.4706,-0.9458,-12.2172,9.9186,-0.974,4.86
JACK,2024-07-23,8155,1,,0,,,,,neutral,neutral,54,-5.3,77,71,mixed,-0.7,,,,1.38,-10.63,12.89,wait,,,2024-07-24,53.954122,2024-08-21,50.554752,-6.3005,-7.1174,-12.942,9.011,2.1426,4.88
JACK,2024-10-28,8223,1,,0,,,,,neutral,neutral,48,-7.0,76,79,weak,-5.2,,,,-0.44,-13.24,8.48,wait,,,2024-10-29,49.370462,2024-11-26,45.520878,-7.7973,-7.7973,-13.1011,7.6984,3.5871,5.06
JACK,2024-12-24,8263,1,,1,long,speculative,WEAK BUY,47.9,bullish,bullish,71,14.4,91,100,weak,-5.3,3.3,6.09,0.54,3.3,-6.09,11.35,consider_buying,-7.9,10.6,2024-12-26,38.542938,2025-01-28,38.937344,1.0233,0.3558,-6.9839,10.1816,0.8374,5.16
JACK,2025-01-13,8274,1,,1,long,speculative,WEAK BUY,28.8,bullish,bullish,59,4.7,75,100,mixed,-4.3,3.68,16.51,0.22,3.68,-16.51,15.69,wait,,,2025-01-14,38.049936,2025-02-12,37.980915,-0.1814,0.627,-2.3581,14.4079,3.2514,4.87
JACK,2026-06-23,8635,1,,1,short,speculative,WEAK SHORT,62.6,bearish,bearish,37,-17.0,95,100,mixed,1.1,6.45,7.53,0.86,-6.45,-15.25,7.53,avoid_or_exit,,,2026-06-24,12.69,2026-07-23,13.77,8.5106,18.9119,-1.4972,41.1348,0.4094,5.01
HURN,2016-07-28,2969,1,,1,short,speculative,WEAK SHORT,46.7,bearish,bearish,41,-19.9,93,100,mixed,-4.2,3.28,14.29,0.23,-3.28,-16.24,14.29,avoid_or_exit,,,2016-07-29,61.450001,2016-08-26,63.0,2.5224,2.5391,-6.8674,3.7266,0.3834,3.09
HURN,2016-10-13,3023,1,,1,long,speculative,WEAK BUY,63.0,bullish,bullish,80,18.0,95,100,mixed,-2.7,5.43,3.92,0.93,5.43,-3.92,19.38,consider_buying,-8.2,11.1,2016-10-14,56.189999,2016-11-11,50.599998,-9.9484,-9.5621,-26.6773,2.6873,1.06,3.41
HURN,2017-04-12,3147,1,,0,,,,,neutral,neutral,61,1.8,61,100,weak,-5.6,,,,1.02,-14.37,16.05,wait,,,2017-04-13,42.0,2017-05-12,43.200001,2.8571,2.6128,-1.5476,11.5476,2.2856,3.27
HURN,2017-08-16,3234,1,,1,long,speculative,WEAK BUY,62.6,bullish,bullish,81,22.0,95,100,mixed,-3.5,5.43,4.29,0.9,5.43,-4.29,19.74,consider_buying,-5.5,11.7,2017-08-17,32.400002,2017-09-15,33.099998,2.1605,1.8461,-8.858,3.5494,1.7002,3.11
HURN,2017-10-06,3270,1,,1,short,speculative,WEAK SHORT,56.4,bearish,bearish,34,-24.5,95,100,mixed,-4.5,4.37,8.05,0.54,-4.37,-15.88,8.05,avoid_or_exit,,,2017-10-09,36.200001,2017-11-06,38.299999,5.8011,5.6552,-5.8011,9.9447,1.6573,3.24
HURN,2017-11-10,3295,1,,0,short,speculative,WEAK SHORT,21.3,bearish,bearish,51,-7.9,79,71,weak,-5.6,0.56,11.55,0.05,-0.56,-8.33,11.55,avoid_or_exit,,,2017-11-13,37.5,2017-12-12,40.5,8.0,7.2848,0.0,13.3333,3.6804,3.32
HURN,2018-02-23,3365,1,,1,long,speculative,WEAK BUY,52.7,bullish,bullish,69,10.5,89,100,mixed,-3.5,4.61,5.58,0.83,4.61,-5.58,11.1,consider_buying,-5.8,10.5,2018-02-26,42.0,2018-03-26,36.900002,-12.1429,-11.9332,-23.6905,1.4286,-3.5365,3.37
HURN,2018-09-27,3515,1,,1,long,speculative,WEAK BUY,40.1,bullish,bullish,65,6.0,76,100,mixed,-2.4,1.89,3.15,0.59,1.89,-3.15,9.56,consider_buying,-5.8,8.5,2018-09-28,48.700001,2018-10-26,46.220001,-5.0924,-5.1897,-6.1602,6.1602,-8.5037,3.46
HURN,2019-02-04,3602,1,,0,,,,,neutral,neutral,59,-0.7,63,100,mixed,-1.8,,,,3.36,-7.48,10.07,wait,,,2019-02-05,49.099998,2019-03-06,47.419998,-3.4216,-3.1256,-7.1487,14.3788,1.7949,3.77
HURN,2019-05-21,3676,1,,0,,,,,neutral,neutral,54,-3.9,73,71,mixed,-3.5,,,,0.72,-8.9,8.62,wait,,,2019-05-22,47.82,2019-06-20,51.830002,8.3856,7.7547,-1.1711,9.6403,3.6469,3.79
HURN,2019-08-08,3731,1,,0,,,,,neutral,neutral,50,-8.7,87,100,mixed,-2.8,,,,-0.31,-12.29,5.99,wait,,,2019-08-09,59.830002,2019-09-09,62.02,3.6604,3.5392,-2.7745,7.538,1.9209,3.63
HURN,2019-08-29,3746,1,,1,long,speculative,WEAK BUY,39.1,bullish,bullish,67,7.7,78,100,weak,-5.1,2.99,3.06,0.98,2.99,-3.06,6.54,consider_buying,-4.6,7.6,2019-08-30,61.52,2019-09-30,61.34,-0.2926,0.2124,-1.723,4.5839,1.3325,3.83
HURN,2019-09-17,3758,1,,0,,,,,neutral,neutral,56,-3.6,64,100,weak,-5.3,,,,1.84,-3.83,11.51,wait,,,2019-09-18,62.720001,2019-10-16,58.560001,-6.6327,-6.588,-7.0631,1.7219,-0.237,3.77
HURN,2019-09-23,3762,1,,0,,,,,neutral,neutral,61,1.7,61,100,mixed,-4.8,,,,3.71,-6.86,12.93,wait,,,2019-09-24,62.139999,2019-10-22,58.990002,-5.0692,-4.6087,-6.598,0.6276,-0.1337,3.63
HURN,2020-08-04,3980,1,,0,short,speculative,WEAK SHORT,34.1,bearish,bearish,51,-7.6,83,71,mixed,-2.8,0.52,6.21,0.08,-0.52,-8.39,6.21,avoid_or_exit,,,2020-08-05,46.919998,2020-09-02,44.09,-6.0315,-5.7906,-9.2285,6.5431,7.9133,3.82
HURN,2020-11-09,4048,1,,0,,,,,neutral,neutral,51,-7.1,77,100,weak,-6.6,,,,-0.09,-5.41,7.99,wait,,,2020-11-10,42.490002,2020-12-09,50.549999,18.9692,20.7885,-3.6244,19.1339,3.7794,3.86
HURN,2021-06-18,4200,1,,1,long,speculative,WEAK BUY,40.7,bullish,bullish,63,5.9,78,100,mixed,-4.6,5.06,9.56,0.53,5.06,-9.56,14.24,wait,,,2021-06-21,49.610001,2021-07-20,45.939999,-7.3977,-6.607,-9.615,5.1199,3.4213,4.05
HURN,2021-09-02,4253,1,,0,,,,,neutral,neutral,58,1.4,60,100,weak,-6.4,,,,2.64,-7.13,8.7,wait,,,2021-09-03,49.5,2021-10-04,52.09,5.2323,4.999,-3.1515,7.2727,-4.8601,4.11
HURN,2022-01-19,4348,1,,1,long,speculative,WEAK BUY,38.3,bullish,bullish,65,8.9,82,100,weak,-6.6,4.57,8.85,0.52,4.57,-8.85,14.05,wait,,,2022-01-20,45.68,2022-02-17,47.209999,3.3494,4.3776,-6.6112,4.2688,-3.6783,4.5
HURN,2022-02-16,4368,1,,1,short,speculative,WEAK SHORT,36.8,bearish,bearish,49,-7.2,82,71,mixed,-3.9,2.42,7.19,0.34,-2.42,-10.31,7.19,avoid_or_exit,,,2022-02-17,46.630001,2022-03-18,47.790001,2.4877,1.5944,-7.1628,7.0555,0.6049,4.58
HURN,2022-03-03,4378,1,,0,,,,,neutral,neutral,60,3.4,66,100,weak,-5.2,,,,1.75,-6.88,9.56,wait,,,2022-03-04,47.959999,2022-04-01,46.599998,-2.8357,-3.6394,-9.7373,0.6881,5.2292,4.17
HURN,2022-08-02,4482,1,,0,,,,,neutral,neutral,50,-6.5,69,100,weak,-5.5,,,,-0.23,-9.11,10.82,wait,,,2022-08-03,67.110001,2022-08-31,66.900002,-0.3129,-0.6091,-4.2319,7.1673,-3.6851,4.36
HURN,2022-09-20,4516,1,,0,,,,,neutral,neutral,58,0.8,58,100,weak,-6.3,,,,2.54,-9.43,11.88,wait,,,2022-09-21,67.059998,2022-10-19,72.050003,7.4411,7.9886,-3.564,10.4682,-4.5609,4.33
HURN,2023-03-31,4649,1,,0,,,,,neutral,neutral,54,-2.2,68,71,mixed,-1.7,,,,1.37,-7.25,9.44,wait,,,2023-04-03,80.290001,2023-05-02,85.160004,6.0655,5.9599,-3.5995,6.9498,0.4867,4.63
HURN,2024-07-17,4973,1,,0,short,speculative,WEAK SHORT,28.7,bearish,bearish,51,-5.3,77,71,mixed,-4.9,0.93,8.39,0.11,-0.93,-6.41,8.39,avoid_or_exit,,,2024-07-18,106.970001,2024-08-15,105.5,-1.3742,-1.595,-4.8986,8.1144,-0.974,4.74
HURN,2024-07-23,4977,1,,0,,,,,neutral,neutral,56,-0.8,64,100,mixed,-2.4,,,,0.86,-6.01,5.63,wait,,,2024-07-24,109.709999,2024-08-21,105.93,-3.4454,-4.0923,-7.2737,5.4143,2.1426,4.85
HURN,2024-10-28,5045,1,,0,short,speculative,WEAK SHORT,22.4,bearish,bearish,51,-4.7,75,71,mixed,-0.2,1.4,13.46,0.1,-1.4,-12.75,13.46,avoid_or_exit,,,2024-10-29,103.489998,2024-11-26,124.540001,20.3401,19.589,-0.2416,26.6403,3.5871,4.91
HURN,2024-12-24,5085,1,,0,,,,,neutral,neutral,58,-0.8,64,100,mixed,0.2,,,,0.99,-9.63,9.83,wait,,,2024-12-26,122.239998,2025-01-28,129.139999,5.6446,5.6446,-1.448,6.16,0.8374,4.94
HURN,2025-01-13,5096,1,,0,,,,,neutral,neutral,61,2.3,68,100,mixed,-3.7,,,,1.38,-6.76,8.75,wait,,,2025-01-14,124.32,2025-02-12,129.220001,3.9414,4.1257,-1.8581,7.7542,3.2514,4.72
HURN,2026-06-23,5457,1,,1,long,moderate,BUY,64.4,bullish,bullish,69,16.3,95,100,mixed,-2.1,6.83,6.36,1.07,6.83,-6.36,15.81,consider_buying,-9.6,18.1,2026-06-24,97.199997,2026-07-23,109.190002,12.3354,14.2872,-7.6646,25.0823,0.4094,4.94
SNDX,2020-08-04,1115,1,,1,short,speculative,WEAK SHORT,35.2,bearish,bearish,43,-5.8,47,100,mixed,-4.7,7.06,13.41,0.53,-7.06,-23.76,13.41,avoid_or_exit,,,2020-08-05,15.03,2020-09-02,15.87,5.5888,6.5816,-2.7279,13.5729,7.9133,0.28
SNDX,2020-11-09,1183,1,,1,short,moderate,SHORT,73.9,bearish,bearish,35,-14.8,65,100,mixed,-2.5,15.62,3.54,2.13,-15.62,-25.86,3.54,avoid_or_exit,,,2020-11-10,20.290001,2020-12-09,25.75,26.9098,29.332,-7.2942,37.2597,3.7794,0.35
SNDX,2021-06-18,1335,1,,1,short,speculative,WEAK SHORT,23.7,bearish,bearish,43,-5.1,50,100,mixed,-3.1,1.5,10.77,0.14,-1.5,-23.01,10.77,avoid_or_exit,,,2021-06-21,19.24,2021-07-20,15.31,-20.4262,-20.3848,-22.921,1.5593,3.4213,0.48
SNDX,2021-09-02,1388,1,,0,,,,,neutral,neutral,46,-2.3,42,100,mixed,-2.6,,,,-0.8,-15.9,9.69,wait,,,2021-09-03,18.139999,2021-10-04,19.030001,4.9063,4.7331,-6.6152,12.0176,-4.8601,0.55
SNDX,2022-01-19,1483,1,,1,long,speculative,WEAK BUY,25.3,bullish,bullish,54,5.2,50,100,mixed,3.8,1.96,10.74,0.18,1.96,-10.74,29.93,wait,,,2022-01-20,16.780001,2022-02-17,15.81,-5.7807,-4.3557,-13.23,4.2312,-3.6783,0.69
SNDX,2022-02-16,1503,1,,1,long,speculative,WEAK BUY,29.8,bullish,bullish,55,4.9,50,100,mixed,3.8,1.62,5.78,0.2,1.62,-5.78,26.36,wait,,,2022-02-17,16.450001,2022-03-18,16.709999,1.5805,0.7233,-10.152,9.3009,0.6049,0.7
SNDX,2022-03-03,1513,1,,1,long,speculative,WEAK BUY,53.9,bullish,bullish,69,18.9,70,100,mixed,-0.1,1.96,0.0,0.33,1.96,0.42,24.45,wait,,,2022-03-04,15.78,2022-04-01,17.620001,11.6603,9.509,-4.4677,16.6033,5.2292,0.75
SNDX,2022-08-02,1617,1,,1,short,speculative,WEAK SHORT,65.3,bearish,bearish,39,-11.7,78,100,positive,5.1,17.4,37.41,0.47,-17.4,-48.18,37.41,avoid_or_exit,,,2022-08-03,20.76,2022-08-31,23.610001,13.7283,15.3959,-0.0963,23.8343,-3.6851,0.98
SNDX,2022-09-20,1651,1,,0,long,speculative,WEAK BUY,20.6,bullish,bullish,59,7.0,60,100,mixed,-1.3,0.71,28.38,0.03,0.71,-28.38,48.12,wait,,,2022-09-21,23.709999,2022-10-19,22.07,-6.9169,-6.7202,-7.8448,11.8094,-4.5609,0.92
SNDX,2023-03-31,1784,1,,0,,,,,neutral,neutral,53,1.2,52,71,positive,5.9,,,,2.57,-35.67,39.87,wait,,,2023-04-03,20.98,2023-05-02,19.790001,-5.6721,-6.2973,-8.1745,4.8618,0.4867,1.05
SNDX,2024-07-17,2108,1,,1,short,speculative,WEAK SHORT,57.4,bearish,bearish,37,-14.6,88,100,positive,5.5,6.46,36.15,0.18,-6.46,-52.38,36.15,avoid_or_exit,,,2024-07-18,23.67,2024-08-15,19.959999,-15.6739,-15.745,-18.6312,5.9147,-0.974,1.7
SNDX,2024-07-23,2112,1,,1,short,speculative,WEAK SHORT,51.1,bearish,bearish,36,-14.2,85,100,mixed,1.9,6.83,33.84,0.2,-6.83,-48.02,33.84,avoid_or_exit,,,2024-07-24,23.110001,2024-08-21,20.32,-12.0727,-12.7148,-16.6595,8.4812,2.1426,1.72
SNDX,2024-10-28,2180,1,,0,,,,,neutral,neutral,53,3.1,59,100,mixed,4.4,,,,1.31,-38.96,44.04,wait,,,2024-10-29,19.059999,2024-11-26,16.5,-13.4313,-14.1072,-21.3012,18.0483,3.5871,1.66
SNDX,2024-12-24,2220,1,,1,long,speculative,WEAK BUY,49.3,bullish,bullish,62,12.5,85,100,mixed,5.0,6.7,35.31,0.19,6.7,-35.31,46.33,consider_buying,-15.9,19.1,2024-12-26,12.98,2025-01-28,14.36,10.6317,9.8699,-7.0878,13.4823,0.8374,1.78
SNDX,2025-01-13,2231,1,,1,long,speculative,WEAK BUY,31.1,bullish,bullish,59,9.3,77,100,mixed,3.8,1.96,34.27,0.06,1.96,-34.27,45.26,consider_buying,-13.0,18.1,2025-01-14,12.9,2025-02-12,14.86,15.1938,16.0937,-6.5116,28.5271,3.2514,2.05
SNDX,2026-06-23,2592,1,,0,,,,,neutral,neutral,51,1.5,60,100,mixed,0.4,,,,0.05,-44.41,37.65,wait,,,2026-06-24,19.73,2026-07-23,21.209999,7.5013,8.1591,-0.4055,27.927,0.4094,2.81
TBCH,2016-07-28,1435,1,,0,short,speculative,WEAK SHORT,14.7,bearish,bearish,42,-4.8,49,100,weak,-6.4,3.11,37.5,0.08,-3.11,-13.91,37.5,avoid_or_exit,,,2016-07-29,3.84,2016-08-26,4.08,6.25,8.5106,-5.2083,17.7083,0.3834,0.57
TBCH,2016-10-13,1489,1,,0,short,speculative,WEAK SHORT,17.2,bearish,bearish,42,-7.4,56,100,weak,-5.1,1.89,19.45,0.1,-1.89,-20.59,19.45,avoid_or_exit,,,2016-10-14,5.04,2016-11-11,7.76,53.9683,55.2,-1.5873,58.7302,1.06,0.7
TBCH,2017-04-12,1613,1,,0,long,speculative,WEAK BUY,53.6,bullish,bullish,60,10.3,75,100,mixed,-1.5,10.99,65.91,0.17,10.99,-65.91,66.47,consider_buying,-20.9,26.9,2017-04-13,3.392,2017-05-12,3.48,2.5943,5.1995,-4.4811,13.2075,2.2856,0.86
TBCH,2017-08-16,1700,1,,0,,,,,neutral,neutral,48,-0.1,45,71,mixed,-0.4,,,,-1.07,-63.55,64.66,wait,,,2017-08-17,2.684,2017-09-15,3.04,13.2638,13.4328,-16.8405,24.5902,1.7002,1.08
TBCH,2017-10-06,1736,1,,0,short,speculative,WEAK SHORT,44.9,bearish,bearish,38,-10.3,75,100,mixed,2.9,7.14,61.07,0.12,-7.14,-43.8,61.07,avoid_or_exit,,,2017-10-09,3.224,2017-11-06,2.64,-18.1141,-17.5,-23.0769,2.9777,1.6573,1.08
TBCH,2017-11-10,1761,1,,0,long,speculative,WEAK BUY,31.6,bullish,bullish,55,6.8,65,100,mixed,3.5,4.46,35.33,0.13,4.46,-35.33,49.76,consider_buying,-18.2,28.3,2017-11-13,2.284,2017-12-12,1.884,-17.5131,-17.3684,-19.4396,5.0788,3.6804,1.17
TBCH,2018-02-23,1831,1,,0,,,,,neutral,neutral,49,2.0,51,71,mixed,2.8,,,,-2.08,-42.35,48.95,wait,,,2018-02-26,1.84,2018-03-26,2.008,9.1304,11.5556,-2.1739,30.4348,-3.5365,1.25
TBCH,2018-09-27,1981,1,,0,,,,,neutral,neutral,51,0.9,52,71,mixed,-2.9,,,,0.77,-45.71,45.88,wait,,,2018-09-28,19.91,2018-10-26,17.85,-10.3466,-11.3704,-14.1085,14.0131,-8.5037,1.55
TBCH,2019-02-04,2068,1,,1,short,speculative,WEAK SHORT,40.3,bearish,bearish,39,-9.3,77,100,mixed,-2.0,6.14,31.91,0.19,-6.14,-36.9,31.91,avoid_or_exit,,,2019-02-05,15.67,2019-03-06,15.85,1.1487,2.1921,-5.4244,21.2508,1.7949,1.76
TBCH,2019-05-21,2142,1,,1,long,speculative,WEAK BUY,52.3,bullish,bullish,58,9.0,79,100,mixed,-1.9,10.99,21.35,0.51,10.99,-21.35,30.04,consider_buying,-20.5,35.2,2019-05-22,8.91,2019-06-20,11.31,26.936,26.936,-7.4074,34.6801,3.6469,1.82
