symbol,as_of,prior_bars,available,unavailable_reason,eligible,side,tier,signal,score,direction,analog_direction,probability_up,edge_points,evidence,agreement,grade,brier_skill,expected_move,adverse_move,reward_risk,typical,band_low,band_high,plan_action,stop_pct,target_pct,entry_date,entry_price,exit_date,exit_price,fwd_return,fwd_close_to_close,min_low_pct,max_high_pct,spy_fwd_return,runtime_s
MCO,2025-03-14,7644,1,,0,,,,,neutral,neutral,55,-7.1,82,100,mixed,-2.1,,,,0.21,-5.39,10.25,wait,,,2025-03-17,439.893129,2025-04-14,433.202148,-1.521,-2.0522,-14.7875,8.197,-3.9177,17.41
MCO,2025-03-17,7645,1,,0,,,,,neutral,neutral,58,-2.6,69,100,mixed,-2.4,,,,3.4,-6.0,9.79,wait,,,2025-03-18,447.33637,2025-04-15,430.608856,-3.7394,-4.0874,-16.2053,6.3967,-4.5278,17.35
GIGM,2019-05-06,4832,1,,0,long,speculative,WEAK BUY,49.9,bullish,bullish,61,15.3,95,100,mixed,2.0,5.21,24.23,0.22,5.21,-24.23,32.78,consider_buying,-7.3,16.8,2019-05-07,2.42,2019-06-05,2.32,-4.1322,-2.521,-7.0248,1.2397,-2.478,9.07
GIGM,2019-05-07,4833,1,,0,long,speculative,WEAK BUY,44.4,bullish,bullish,61,15.5,95,100,mixed,2.0,3.03,25.37,0.12,3.03,-25.37,35.61,consider_buying,-12.1,13.9,2019-05-08,2.45,2019-06-06,2.33,-4.898,-3.719,-8.1633,0.0,-0.9495,5.61
GIGM,2019-05-08,4834,1,,0,long,speculative,WEAK BUY,30.1,bullish,bullish,54,8.3,86,100,mixed,-2.1,2.08,23.34,0.09,2.08,-23.34,34.13,consider_buying,-10.3,13.0,2019-05-09,2.38,2019-06-07,2.32,-2.521,-2.521,-5.4622,2.521,0.8485,9.69
GIGM,2019-05-09,4835,1,,0,long,speculative,WEAK BUY,46.8,bullish,bullish,63,17.8,95,100,mixed,-2.1,4.26,22.41,0.19,4.26,-22.41,34.13,consider_buying,-7.4,15.4,2019-05-10,2.4,2019-06-10,2.33,-2.9167,-3.3195,-6.25,1.6667,1.1729,17.18
GIGM,2019-05-10,4836,1,,0,long,speculative,WEAK BUY,46.8,bullish,bullish,63,17.9,95,100,mixed,-2.2,4.26,25.37,0.17,4.26,-25.37,31.67,consider_buying,-7.4,15.4,2019-05-13,2.4,2019-06-11,2.27,-5.4167,-5.4167,-6.25,1.6667,2.2944,16.97
GIGM,2019-05-13,4837,1,,0,long,speculative,WEAK BUY,49.7,bullish,bullish,68,22.7,95,100,mixed,-0.1,5.38,23.34,0.23,5.38,-23.34,30.01,consider_buying,-8.7,15.1,2019-05-14,2.37,2019-06-12,2.41,1.6878,4.7826,-5.0633,5.4852,2.2696,16.94
GIGM,2022-06-06,5610,1,,0,long,speculative,WEAK BUY,59.1,bullish,bullish,57,16.0,95,100,mixed,1.5,3.12,3.97,0.79,3.12,-3.97,8.33,consider_buying,-12.4,14.7,2022-06-07,1.7,2022-07-07,1.57,-7.6471,-5.988,-11.1765,0.0,-4.2709,17.57
GIGM,2022-06-07,5611,1,,0,long,speculative,WEAK BUY,51.3,bullish,bullish,55,12.4,95,100,mixed,-1.3,1.91,3.9,0.47,1.91,-3.9,12.5,consider_buying,-14.4,17.0,2022-06-08,1.68,2022-07-08,1.56,-7.1429,-7.1429,-10.119,1.1905,-5.6969,17.8
GIGM,2022-06-08,5612,1,,0,,,,,neutral,neutral,44,3.2,71,100,mixed,1.3,,,,-2.56,-8.48,5.26,wait,,,2022-06-09,1.69,2022-07-11,1.54,-8.8757,-8.8757,-10.6509,0.5917,-5.7288,17.54
GIGM,2022-06-09,5613,1,,0,,,,,neutral,neutral,45,4.3,74,71,mixed,0.3,,,,-3.9,-10.99,5.26,wait,,,2022-06-10,1.64,2022-07-12,1.52,-7.3171,-8.982,-7.9268,3.6585,-3.1415,17.66
GIGM,2022-06-10,5614,1,,0,,,,,neutral,neutral,44,3.2,71,100,mixed,0.3,,,,-3.26,-10.07,3.52,wait,,,2022-06-13,1.61,2022-07-13,1.53,-4.9689,-8.3832,-6.2112,5.5901,0.1623,17.69
GIGM,2022-06-13,5615,1,,0,,,,,neutral,neutral,46,0.8,64,100,mixed,0.3,,,,-0.52,-10.95,13.99,wait,,,2022-06-14,1.6,2022-07-14,1.53,-4.375,-4.9689,-5.625,5.625,0.7145,17.63
GIGM,2025-03-10,6301,1,,0,short,speculative,WEAK SHORT,26.9,bearish,bearish,34,-6.6,80,100,mixed,0.3,1.0,14.11,0.07,-1.0,-15.66,14.11,avoid_or_exit,,,2025-03-11,1.59,2025-04-08,1.56,-1.8868,-1.2658,-2.5157,13.2075,-10.9808,17.53
GIGM,2025-03-11,6302,1,,0,,,,,neutral,neutral,42,1.5,66,79,mixed,1.1,,,,-0.35,-21.16,21.25,wait,,,2025-03-12,1.59,2025-04-09,1.54,-3.1447,-3.1447,-4.4025,13.2075,-2.1167,17.6
GIGM,2025-03-12,6303,1,,0,long,speculative,WEAK BUY,27.6,bullish,bullish,52,6.4,80,71,mixed,0.0,0.76,10.27,0.07,0.76,-10.27,12.01,wait,,,2025-03-13,1.58,2025-04-10,1.56,-1.2658,-1.2658,-3.7975,13.924,-5.7892,17.64
GIGM,2025-03-13,6304,1,,0,,,,,neutral,neutral,50,4.8,75,100,mixed,0.0,,,,0.32,-11.24,9.63,wait,,,2025-03-14,1.58,2025-04-11,1.54,-2.5317,-2.5317,-3.7975,13.924,-3.6978,17.73
GIGM,2025-03-14,6305,1,,0,,,,,neutral,neutral,48,3.1,70,100,mixed,1.1,,,,0.0,-11.1,10.53,wait,,,2025-03-17,1.59,2025-04-14,1.54,-3.1447,-3.1447,-4.4025,13.2075,-3.9177,17.65
GIGM,2025-03-17,6306,1,,0,,,,,neutral,neutral,38,-3.4,71,100,mixed,0.3,,,,-0.76,-11.47,10.27,wait,,,2025-03-18,1.59,2025-04-15,1.54,-3.1447,-3.1447,-4.4025,13.2075,-4.5278,17.57
AIG,2019-05-06,11689,1,,0,,,,,neutral,neutral,54,-0.4,62,71,mixed,-3.0,,,,0.51,-29.31,25.8,wait,,,2019-05-07,42.111039,2019-06-05,44.551064,5.7943,13.9461,-2.6803,6.2476,-2.478,7.16
AIG,2019-05-07,11690,1,,0,,,,,neutral,neutral,62,8.4,86,79,mixed,-3.5,,,,0.07,-34.39,31.48,wait,,,2019-05-08,41.530096,2019-06-06,44.443176,7.0144,6.4613,-1.319,8.2534,-0.9495,17.43
AIG,2019-05-08,11691,1,,0,,,,,neutral,neutral,55,1.8,66,79,mixed,-2.2,,,,0.03,-23.49,25.34,wait,,,2019-05-09,41.239613,2019-06-07,43.912014,6.4802,5.9047,-0.6239,9.0159,0.8485,17.25
AIG,2019-05-09,11692,1,,0,long,speculative,WEAK BUY,26.9,bullish,bullish,61,7.6,83,100,mixed,-2.2,1.37,24.07,0.06,1.37,-24.07,24.95,wait,,,2019-05-10,41.89527,2019-06-10,44.260582,5.6458,4.9183,-0.8122,7.3098,1.1729,17.28
AIG,2019-05-10,11693,1,,0,long,speculative,WEAK BUY,27.2,bullish,bullish,61,7.7,84,100,mixed,-2.6,1.37,24.07,0.06,1.37,-24.07,25.06,wait,,,2019-05-13,42.310242,2019-06-11,44.053108,4.1193,2.7885,-1.785,6.2573,2.2944,17.43
AIG,2019-05-13,11694,1,,1,long,speculative,WEAK BUY,25.5,bullish,bullish,58,6.6,80,100,mixed,-2.8,1.61,31.57,0.05,1.61,-31.57,31.49,wait,,,2019-05-14,42.102751,2019-06-12,43.95351,4.3958,4.4164,-0.138,6.781,2.2696,17.55
AIG,2022-06-06,12467,1,,1,long,speculative,WEAK BUY,60.2,bullish,bullish,70,16.9,95,100,mixed,2.9,3.08,2.67,0.76,3.08,-2.67,13.51,consider_buying,-5.7,6.7,2022-06-07,53.1833,2022-07-07,47.317947,-11.0286,-11.662,-15.6841,1.9464,-4.2709,17.41
AIG,2022-06-07,12468,1,,0,long,speculative,WEAK BUY,30.8,bullish,bullish,59,4.4,74,100,mixed,0.0,1.36,7.89,0.17,1.36,-7.89,10.99,wait,,,2022-06-08,53.546518,2022-07-08,47.025578,-12.1781,-12.8285,-16.2561,0.4239,-5.6969,17.29
AIG,2022-06-08,12469,1,,1,long,speculative,WEAK BUY,57.4,bullish,bullish,75,18.3,95,100,mixed,-0.6,3.12,4.84,0.64,3.12,-4.84,10.74,consider_buying,-5.3,6.2,2022-06-09,52.429639,2022-07-11,47.007298,-10.3421,-10.3421,-14.4721,0.0,-5.7288,17.62
AIG,2022-06-09,12470,1,,1,long,moderate,BUY,64.0,bullish,bullish,80,22.8,95,100,mixed,-0.7,5.72,4.26,1.23,5.72,-4.26,14.31,consider_buying,-3.4,8.0,2022-06-10,49.296939,2022-07-12,46.705788,-5.2562,-7.952,-9.037,0.792,-3.1415,17.35
AIG,2022-06-10,12471,1,,1,long,speculative,WEAK BUY,53.6,bullish,bullish,66,9.3,88,100,mixed,-0.7,6.49,6.8,0.95,6.49,-6.8,15.82,consider_buying,-4.8,9.2,2022-06-13,47.635239,2022-07-13,46.285515,-2.8335,-4.5975,-5.8639,2.4411,0.1623,17.59
AIG,2022-06-13,12472,1,,1,long,speculative,WEAK BUY,48.4,bullish,bullish,66,11.4,95,100,mixed,2.4,3.35,9.29,0.36,3.35,-9.29,13.44,consider_buying,-7.2,8.9,2022-06-14,47.281119,2022-07-14,44.238934,-6.4342,-5.6368,-6.4729,3.2083,0.7145,17.47
AIG,2025-03-10,13158,1,,0,,,,,neutral,neutral,50,-5.1,76,100,mixed,1.3,,,,-0.47,-6.16,4.78,wait,,,2025-03-11,79.207392,2025-04-08,75.461212,-4.7296,-4.7296,-6.6676,8.0271,-10.9808,17.32
AIG,2025-03-11,13159,1,,0,,,,,neutral,neutral,57,1.1,65,100,mixed,-3.1,,,,1.65,-6.22,4.24,wait,,,2025-03-12,79.004338,2025-04-09,80.464767,1.8485,1.9483,-6.4277,8.3048,-2.1167,17.46
AIG,2025-03-12,13160,1,,1,long,speculative,WEAK BUY,41.6,bullish,bullish,62,6.6,80,100,mixed,-4.2,2.36,4.9,0.48,2.36,-4.9,4.06,wait,,,2025-03-13,78.076142,2025-04-10,79.036568,1.2301,1.6961,-5.3153,9.5923,-5.7892,17.36
AIG,2025-03-13,13161,1,,0,,,,,neutral,neutral,57,1.2,65,100,mixed,-4.2,,,,1.65,-4.9,3.94,wait,,,2025-03-14,78.849651,2025-04-11,79.638947,1.001,1.001,-6.2442,8.5172,-3.6978,17.35
AIG,2025-03-14,13162,1,,1,long,speculative,WEAK BUY,39.0,bullish,bullish,62,6.3,80,100,mixed,-1.7,1.51,4.9,0.31,1.51,-4.9,4.76,wait,,,2025-03-17,80.280173,2025-04-14,79.182297,-1.3676,-1.4868,-7.9148,6.5836,-3.9177,17.43
AIG,2025-03-17,13163,1,,1,long,speculative,WEAK BUY,47.5,bullish,bullish,65,9.5,89,100,mixed,1.5,1.65,3.43,0.48,1.65,-3.43,4.76,wait,,,2025-03-18,81.533472,2025-04-15,79.619499,-2.3475,-2.3242,-9.3303,4.9452,-4.5278,17.37
AAPL,2019-05-06,9681,1,,0,,,,,neutral,neutral,58,-4.4,74,100,mixed,-3.1,,,,1.5,-19.5,24.89,wait,,,2019-05-07,49.058038,2019-06-05,43.663971,-10.9953,-12.1052,-16.978,0.748,-2.478,17.22
AAPL,2019-05-07,9682,1,,0,,,,,neutral,neutral,59,-4.0,73,100,mixed,-1.1,,,,0.51,-17.19,14.78,wait,,,2019-05-08,48.109658,2019-06-06,44.305038,-7.9082,-8.344,-15.3414,1.7038,-0.9495,17.32
AAPL,2019-05-08,9683,1,,0,long,speculative,WEAK BUY,27.2,bullish,bullish,66,6.3,80,100,mixed,-3.9,1.23,13.45,0.09,1.23,-13.45,19.07,wait,,,2019-05-09,47.752235,2019-06-07,45.484291,-4.7494,-5.923,-14.7077,0.6387,0.8485,17.32
AAPL,2019-05-09,9684,1,,0,,,,,neutral,neutral,58,-2.3,68,100,mixed,-3.9,,,,1.58,-13.82,19.12,wait,,,2019-05-10,47.223303,2019-06-10,46.065559,-2.4516,-3.6859,-13.7524,0.7243,1.1729,17.33
AAPL,2019-05-10,9685,1,,0,,,,,neutral,neutral,54,-6.5,80,71,mixed,-3.7,,,,0.84,-16.6,20.28,wait,,,2019-05-13,44.900643,2019-06-11,46.598988,3.7825,-1.2019,-9.2909,4.4164,2.2944,17.2
AAPL,2019-05-13,9686,1,,1,long,speculative,WEAK BUY,36.0,bullish,bullish,67,7.3,82,100,mixed,-3.9,4.51,14.08,0.32,4.51,-14.08,22.91,consider_buying,-6.7,9.4,2019-05-14,44.589698,2019-06-12,46.450676,4.1736,4.5606,-8.6583,5.1446,2.2696,17.28
AAPL,2022-06-06,10459,1,,1,long,speculative,WEAK BUY,48.6,bullish,bullish,71,7.4,83,100,mixed,0.2,4.21,3.07,0.99,4.21,-3.07,13.92,consider_buying,-7.2,12.0,2022-06-07,141.509309,2022-07-07,143.469955,1.3855,0.1437,-10.6062,3.824,-4.2709,17.29
AAPL,2022-06-07,10460,1,,0,,,,,neutral,neutral,63,0.9,64,100,mixed,-1.1,,,,4.79,-14.82,16.63,wait,,,2022-06-08,145.656073,2022-07-08,144.146362,-1.0365,-1.123,-13.1512,0.8682,-5.6969,17.28
AAPL,2022-06-08,10461,1,,0,,,,,neutral,neutral,61,-2.3,68,100,mixed,-3.9,,,,4.6,-7.91,13.91,wait,,,2022-06-09,144.18562,2022-07-11,142.019089,-1.5026,-2.0884,-12.2655,0.5915,-5.7288,17.21
AAPL,2022-06-09,10462,1,,0,,,,,neutral,neutral,66,2.7,69,100,mixed,-1.7,,,,8.11,-7.91,22.45,wait,,,2022-06-10,137.51937,2022-07-12,142.989594,3.9778,2.2574,-8.0125,5.8241,-3.1415,17.14
AAPL,2022-06-10,10463,1,,1,long,moderate,BUY,66.6,bullish,bullish,76,13.0,95,100,mixed,-1.7,8.26,4.37,1.36,8.26,-4.37,19.84,consider_buying,-5.2,13.5,2022-06-13,130.255237,2022-07-13,142.626923,9.498,6.0965,-2.8825,11.7257,0.1623,17.21
AAPL,2022-06-13,10464,1,,1,long,moderate,BUY,63.3,bullish,bullish,74,10.1,91,100,mixed,-2.4,9.03,4.73,1.51,9.03,-4.73,19.25,consider_buying,-4.6,14.4,2022-06-14,130.510129,2022-07-14,145.548264,11.5226,12.5796,-3.0722,11.8831,0.7145,17.41
AAPL,2025-03-10,11150,1,,1,long,speculative,WEAK BUY,27.8,bullish,bullish,67,4.3,74,100,mixed,-0.9,3.35,14.43,0.23,3.35,-14.43,17.21,wait,,,2025-03-11,222.633651,2025-04-08,171.513763,-22.9614,-24.2043,-24.3957,0.907,-10.9808,17.26
AAPL,2025-03-11,11151,1,,0,,,,,neutral,neutral,50,-12.6,95,100,mixed,1.7,,,,-0.34,-13.33,15.08,wait,,,2025-03-12,218.982949,2025-04-09,197.804855,-9.6711,-9.9574,-23.1353,2.4893,-2.1167,17.29
AAPL,2025-03-12,11152,1,,0,,,,,neutral,neutral,64,0.9,64,100,mixed,-1.6,,,,5.44,-8.99,14.09,wait,,,2025-03-13,214.814976,2025-04-10,189.419159,-11.8222,-12.2408,-21.6439,4.4779,-5.7892,17.07
AAPL,2025-03-13,11153,1,,0,,,,,neutral,neutral,61,-1.8,66,100,mixed,-1.6,,,,4.17,-6.11,11.65,wait,,,2025-03-14,210.139688,2025-04-11,197.108521,-6.2012,-5.4989,-19.9006,6.8024,-3.6978,17.17
AAPL,2025-03-14,11154,1,,0,,,,,neutral,neutral,62,-0.6,63,100,mixed,-0.8,,,,5.44,-8.99,11.65,wait,,,2025-03-17,212.188838,2025-04-14,201.455551,-5.0584,-5.1384,-20.6741,5.7709,-3.9177,17.25
AAPL,2025-03-17,11155,1,,0,,,,,neutral,neutral,66,1.5,66,100,mixed,-0.4,,,,5.44,-7.62,11.11,wait,,,2025-03-18,213.034388,2025-04-15,201.077545,-5.6126,-5.5421,-20.989,5.3511,-4.5278,17.18
MA,2019-05-06,3258,1,,0,,,,,neutral,neutral,55,-9.8,81,100,mixed,-4.1,,,,0.42,-5.01,4.84,wait,,,2019-05-07,237.334279,2019-06-05,245.963043,3.6357,3.0647,-2.9563,4.6872,-2.478,12.05
MA,2019-05-07,3259,1,,0,,,,,neutral,neutral,59,-5.4,68,100,mixed,-4.1,,,,1.0,-1.29,4.96,wait,,,2019-05-08,234.713949,2019-06-06,247.469971,5.4347,5.211,-1.8729,5.8559,-0.9495,12.04
MA,2019-05-08,3260,1,,0,,,,,neutral,neutral,56,-8.1,76,100,mixed,-4.1,,,,0.47,-2.27,5.56,wait,,,2019-05-09,232.170426,2019-06-07,255.11969,9.8847,8.3439,-0.7979,10.327,0.8485,11.9
MA,2019-05-09,3261,1,,0,,,,,neutral,neutral,56,-7.9,76,100,mixed,-4.3,,,,0.47,-4.08,5.8,wait,,,2019-05-10,234.070873,2019-06-10,255.407684,9.1155,8.475,-1.4844,10.6532,1.1729,11.89
MA,2019-05-10,3262,1,,0,short,speculative,WEAK SHORT,40.8,bearish,bearish,48,-16.2,82,100,weak,-6.6,0.77,7.12,0.11,-0.77,-5.01,7.12,avoid_or_exit,,,2019-05-13,231.805675,2019-06-11,253.065765,9.1715,6.5595,-0.5217,11.7345,2.2944,11.94
MA,2019-05-13,3263,1,,0,,,,,neutral,neutral,67,2.8,55,100,weak,-6.6,,,,2.38,-2.14,5.8,wait,,,2019-05-14,232.391181,2019-06-12,253.248032,8.9749,9.309,-0.7723,11.453,2.2696,11.98
MA,2022-06-06,4036,1,,0,,,,,neutral,neutral,59,-4.8,70,100,weak,-7.8,,,,4.98,-6.7,14.54,wait,,,2022-06-07,347.902915,2022-07-07,316.358124,-9.0671,-9.8776,-14.9273,2.8549,-4.2709,14.2
MA,2022-06-07,4037,1,,0,,,,,neutral,neutral,56,-8.0,79,71,weak,-7.4,,,,1.98,-4.16,13.96,wait,,,2022-06-08,355.768838,2022-07-08,315.372101,-11.3548,-11.1161,-16.8082,0.5808,-5.6969,14.16
MA,2022-06-08,4038,1,,0,,,,,neutral,neutral,58,-5.5,72,100,weak,-7.4,,,,1.57,-4.16,10.37,wait,,,2022-06-09,350.661278,2022-07-11,316.475189,-9.749,-10.3892,-15.5965,0.681,-5.7288,14.18
MA,2022-06-09,4039,1,,1,long,speculative,WEAK BUY,33.7,bullish,bullish,69,5.3,71,100,weak,-7.8,3.48,4.24,0.82,3.48,-4.24,12.04,consider_buying,-7.9,9.6,2022-06-10,332.697354,2022-07-12,315.176849,-5.2662,-7.3482,-11.0392,0.8731,-3.1415,14.1
MA,2022-06-10,4040,1,,1,long,speculative,WEAK BUY,53.2,bullish,bullish,80,15.7,91,100,weak,-7.8,3.05,1.3,0.92,3.05,-1.3,12.01,wait,,,2022-06-13,313.856263,2022-07-13,315.674744,0.5794,-3.2515,-5.6988,4.705,0.1623,14.11
MA,2022-06-13,4041,1,,1,long,speculative,WEAK BUY,36.0,bullish,bullish,69,5.3,72,100,weak,-7.8,3.95,3.19,0.95,3.95,-3.19,13.5,wait,,,2022-06-14,312.004413,2022-07-14,317.295227,1.6957,1.8103,-5.1391,5.3264,0.7145,14.2
MA,2025-03-10,4727,1,,1,long,moderate,BUY,58.9,bullish,bullish,72,9.1,88,100,mixed,-4.2,6.99,3.04,1.7,6.99,-3.04,13.41,consider_buying,-5.8,10.4,2025-03-11,532.307428,2025-04-08,475.549133,-10.6627,-10.6494,-13.3302,4.5849,-10.9808,16.21
MA,2025-03-11,4728,1,,1,long,speculative,WEAK BUY,37.1,bullish,bullish,67,4.5,74,100,mixed,-4.1,2.6,4.77,0.55,2.6,-4.77,12.9,wait,,,2025-03-12,525.678412,2025-04-09,511.545868,-2.6884,-1.8167,-12.2373,5.9038,-2.1167,16.26
MA,2025-03-12,4729,1,,0,,,,,neutral,neutral,66,2.8,64,100,weak,-5.0,,,,2.6,-4.77,12.9,wait,,,2025-03-13,519.723155,2025-04-10,495.577087,-4.6459,-4.6714,-11.2317,7.1173,-5.7892,16.21
MA,2025-03-13,4730,1,,1,long,speculative,WEAK BUY,32.5,bullish,bullish,69,5.8,73,100,weak,-5.0,2.8,4.75,0.59,2.8,-4.75,12.03,wait,,,2025-03-14,517.840397,2025-04-11,505.9086,-2.3041,-1.7836,-10.9089,7.5067,-3.6978,16.31
MA,2025-03-14,4731,1,,1,long,speculative,WEAK BUY,38.5,bullish,bullish,70,6.6,75,100,weak,-5.0,4.53,4.49,1.01,4.53,-4.49,12.9,wait,,,2025-03-17,518.484507,2025-04-14,508.598206,-1.9068,-2.7229,-11.0196,7.3732,-3.9177,16.16
MA,2025-03-17,4732,1,,1,long,moderate,BUY,58.4,bullish,bullish,75,12.1,95,100,mixed,-1.3,5.17,4.49,1.15,5.17,-4.49,12.9,consider_buying,-5.0,7.9,2025-03-18,527.49171,2025-04-15,513.48114,-2.6561,-2.592,-12.539,5.5397,-4.5278,16.25
IBRX,2022-06-06,1728,1,,0,long,speculative,WEAK BUY,25.8,bullish,bullish,52,10.6,71,100,weak,-11.0,2.76,26.64,0.1,2.76,-26.64,27.36,consider_buying,-16.5,29.1,2022-06-07,3.58,2022-07-07,4.76,32.9609,33.3333,-20.6704,35.1955,-4.2709,3.9
IBRX,2022-06-07,1729,1,,0,,,,,neutral,neutral,38,-3.4,50,100,weak,-12.7,,,,-6.43,-27.43,24.42,wait,,,2022-06-08,4.19,2022-07-08,4.78,14.0811,13.2702,-32.2196,16.1098,-5.6969,3.97
IBRX,2022-06-08,1730,1,,0,,,,,neutral,neutral,39,-2.2,46,100,weak,-12.7,,,,-7.13,-28.06,24.42,wait,,,2022-06-09,4.15,2022-07-11,4.47,7.7108,6.1758,-31.5663,17.2289,-5.7288,3.97
IBRX,2022-06-09,1731,1,,0,,,,,neutral,neutral,42,1.7,45,100,weak,-12.7,,,,-3.39,-27.04,21.1,wait,,,2022-06-10,3.7,2022-07-12,4.48,21.0811,15.7623,-23.2432,31.4865,-3.1415,3.98
IBRX,2022-06-10,1732,1,,0,long,speculative,WEAK BUY,13.6,bullish,bullish,48,6.9,60,71,weak,-10.2,1.9,26.29,0.07,1.9,-26.29,31.82,consider_buying,-15.7,26.8,2022-06-13,3.22,2022-07-13,4.58,42.236,35.1032,-11.8012,51.0869,0.1623,3.93
IBRX,2022-06-13,1733,1,,0,long,speculative,WEAK BUY,27.8,bullish,bullish,52,11.5,73,100,weak,-10.2,2.9,21.74,0.13,2.9,-21.74,24.55,consider_buying,-16.5,26.8,2022-06-14,3.11,2022-07-14,4.4,41.4791,44.7368,-8.6817,56.4309,0.7145,3.95
IBRX,2025-03-10,2419,1,,0,long,speculative,WEAK BUY,30.5,bullish,bullish,53,8.8,73,100,weak,-6.2,5.57,70.82,0.08,5.57,-70.82,86.01,consider_buying,-20.5,35.1,2025-03-11,2.9,2025-04-08,2.42,-16.5517,-16.8385,-17.931,19.6552,-10.9808,7.89
IBRX,2025-03-11,2420,1,,0,,,,,neutral,neutral,43,-1.5,55,100,weak,-6.2,,,,-2.69,-76.65,77.28,wait,,,2025-03-12,2.89,2025-04-09,2.6,-10.0346,-7.8014,-18.6851,20.0692,-2.1167,7.97
IBRX,2025-03-12,2421,1,,0,,,,,neutral,neutral,48,3.4,60,71,weak,-6.2,,,,-2.67,-76.65,81.01,wait,,,2025-03-13,2.84,2025-04-10,2.46,-13.3803,-14.2857,-17.2535,22.1831,-5.7892,7.95
IBRX,2025-03-13,2422,1,,0,,,,,neutral,neutral,46,1.2,54,71,weak,-7.7,,,,-2.67,-78.65,77.28,wait,,,2025-03-14,2.95,2025-04-11,2.63,-10.8475,-9.3103,-20.339,17.6271,-3.6978,7.95
IBRX,2025-03-14,2423,1,,0,long,speculative,WEAK BUY,27.0,bullish,bullish,53,7.9,73,100,weak,-7.7,4.7,67.5,0.07,4.7,-67.5,81.01,consider_buying,-18.6,29.1,2025-03-17,2.87,2025-04-14,2.89,0.6969,0.6969,-18.1185,20.9059,-3.9177,7.94
IBRX,2025-03-17,2424,1,,0,,,,,neutral,neutral,48,2.9,59,71,weak,-5.9,,,,-1.61,-76.65,77.28,wait,,,2025-03-18,2.86,2025-04-15,2.78,-2.7972,-4.4674,-17.8322,21.3287,-4.5278,8.0
SYBT,2019-05-06,6577,1,,0,,,,,neutral,neutral,52,-3.7,67,100,weak,-5.7,,,,0.01,-12.36,9.89,wait,,,2019-05-07,29.916196,2019-06-05,29.058287,-2.8677,-4.0123,-6.9847,1.0789,-2.478,17.1
SYBT,2019-05-07,6578,1,,0,short,speculative,WEAK SHORT,28.2,bearish,bearish,45,-10.8,87,100,weak,-8.8,1.17,13.6,0.09,-1.17,-15.06,13.6,avoid_or_exit,,,2019-05-08,29.474502,2019-06-06,29.160221,-1.0663,-1.1233,-5.5908,2.5936,-0.9495,17.25
SYBT,2019-05-08,6579,1,,1,short,speculative,WEAK SHORT,26.0,bearish,bearish,47,-9.8,85,100,weak,-8.3,1.62,16.18,0.1,-1.62,-14.0,16.18,avoid_or_exit,,,2019-05-09,29.092268,2019-06-07,29.024313,-0.2336,-1.4137,-4.3504,3.9416,0.8485,17.31
SYBT,2019-05-09,6580,1,,1,short,speculative,WEAK SHORT,26.2,bearish,bearish,48,-9.3,83,100,weak,-8.3,1.62,13.98,0.12,-1.62,-14.0,13.98,avoid_or_exit,,,2019-05-10,29.406551,2019-06-10,29.304621,-0.3466,-0.6336,-5.3726,2.8307,1.1729,17.31
SYBT,2019-05-10,6581,1,,0,,,,,neutral,neutral,56,-0.7,63,100,mixed,-3.7,,,,1.32,-14.32,17.0,wait,,,2019-05-13,29.024309,2019-06-11,29.228178,0.7024,-0.9499,-4.1264,4.185,2.2944,17.23
SYBT,2019-05-13,6582,1,,0,,,,,neutral,neutral,58,2.4,63,100,weak,-6.5,,,,0.93,-13.85,13.14,wait,,,2019-05-14,28.922379,2019-06-12,29.355581,1.4978,2.0673,-3.7885,4.5521,2.2696,17.3
SYBT,2022-06-06,7355,1,,1,long,speculative,WEAK BUY,34.6,bullish,bullish,63,6.9,76,100,weak,-8.3,2.42,4.52,0.54,2.42,-4.52,7.05,wait,,,2022-06-07,53.802422,2022-07-07,57.878784,7.5765,6.5956,-5.334,8.33,-4.2709,17.28
SYBT,2022-06-07,7356,1,,0,,,,,neutral,neutral,64,3.7,67,100,weak,-8.2,,,,2.51,-4.28,7.85,wait,,,2022-06-08,53.435667,2022-07-08,57.915642,8.3839,7.4802,-4.6843,9.246,-5.6969,17.43
SYBT,2022-06-08,7357,1,,1,long,speculative,WEAK BUY,30.0,bullish,bullish,62,4.6,69,100,weak,-6.9,1.89,3.43,0.55,1.89,-3.43,6.28,wait,,,2022-06-09,53.178944,2022-07-11,57.464176,8.0581,7.9837,-4.2241,9.7734,-5.7288,17.16
SYBT,2022-06-09,7358,1,,0,,,,,neutral,neutral,57,-1.1,59,100,weak,-5.7,,,,1.11,-3.68,8.22,wait,,,2022-06-10,52.390426,2022-07-12,56.948227,8.6997,7.2914,-2.7826,11.4255,-3.1415,17.16
SYBT,2022-06-10,7359,1,,0,,,,,neutral,neutral,61,2.8,64,100,weak,-5.7,,,,1.89,-3.43,8.67,wait,,,2022-06-13,52.032854,2022-07-13,55.547783,6.7552,5.4728,-2.1145,12.1913,0.1623,17.28
SYBT,2022-06-13,7360,1,,1,long,speculative,WEAK BUY,56.0,bullish,bullish,77,19.5,91,100,weak,-7.2,4.36,1.93,1.39,4.36,-1.93,10.63,consider_buying,-4.2,7.9,2022-06-14,51.895318,2022-07-14,54.709358,5.4225,5.0328,-0.6714,12.4886,0.7145,17.41
